dqn,exp-dqn,ddqn,exp-ddqn
0.5588893294334412,0.39004263281822205,0.18073217570781708,0.3264017105102539
0.27712979912757874,0.4043084979057312,0.20790287852287292,0.45145317912101746
0.30380019545555115,0.31167078018188477,0.4201658070087433,0.5767781734466553
0.3722965121269226,0.356942355632782,0.34619399905204773,0.7785662412643433
0.2787960171699524,0.3698957860469818,0.43920254707336426,0.5274808406829834
0.4005965292453766,0.592657208442688,0.24772650003433228,0.4764435291290283
0.5239400863647461,0.45059046149253845,0.25568854808807373,0.6198062300682068
0.4539012014865875,0.2557297348976135,0.5643368363380432,0.479033887386322
0.3317505419254303,0.4614860415458679,0.5569500923156738,0.5202257633209229
0.1961350440979004,0.4144565761089325,0.3124071955680847,0.6097873449325562
0.22506026923656464,0.4149267077445984,0.4564990699291229,0.5452913641929626
0.3193897306919098,0.42000293731689453,0.3679090142250061,0.53141188621521
0.2661703824996948,0.507372260093689,0.3413134217262268,0.4288157522678375
0.43990984559059143,0.6933287978172302,0.32240402698516846,0.5722917914390564
0.3418203592300415,0.662839949131012,0.3037480115890503,0.551588237285614
0.8914095163345337,0.5890594124794006,0.2748005986213684,0.4081961214542389
0.6870981454849243,0.5911188721656799,0.48198840022087097,0.5208711624145508
0.3992929756641388,0.6359111666679382,0.4207397997379303,0.5304587483406067
0.4436076283454895,0.5215535759925842,0.4345571994781494,0.5602835416793823
0.5363516807556152,0.5997821688652039,0.3706141710281372,0.5847874283790588
0.5794901847839355,0.36377209424972534,0.3601400554180145,0.5898337960243225
0.6391799449920654,0.5030711889266968,0.3560994565486908,0.6892669200897217
1.0133055448532104,0.9254010319709778,0.6108319759368896,0.8523247838020325
0.9663873910903931,0.6065950989723206,0.47744515538215637,0.746859073638916
0.6551361680030823,0.6422431468963623,0.4285150468349457,0.9391358494758606
1.1309562921524048,0.4640345871448517,0.6668590307235718,0.6317628622055054
0.7306788563728333,0.5840274095535278,0.6249934434890747,0.5443453192710876
0.4762341380119324,0.8547788858413696,0.7433087825775146,0.6587689518928528
0.6418308615684509,0.6045098900794983,0.5472504496574402,0.8022340536117554
0.9317389130592346,0.6749193072319031,0.5115803480148315,0.6543093919754028
1.3665351867675781,0.4810836613178253,0.7887394428253174,0.5856820344924927
1.4732285737991333,0.47703754901885986,0.5954729914665222,0.6105117797851562
1.9241390228271484,0.3761431872844696,0.5985504388809204,0.6064587831497192
1.3086007833480835,0.7922781705856323,0.9129964113235474,0.6950252056121826
1.1106806993484497,1.0604459047317505,0.5911246538162231,0.6229634881019592
2.108942985534668,0.736953616142273,0.5737968683242798,0.5744348168373108
0.6859090924263,0.5328592658042908,0.4852622449398041,0.5726470947265625
0.8473853468894958,0.7262861132621765,0.5318037271499634,0.6338414549827576
0.7326732873916626,0.49479371309280396,0.7427074313163757,0.6764079332351685
0.6591447591781616,0.6084999442100525,0.49533694982528687,0.6317840814590454
0.7622635364532471,0.5224317312240601,0.7520875930786133,0.7710297107696533
0.7935192584991455,0.5682419538497925,0.911358654499054,0.6044785976409912
0.7131170034408569,0.4217858612537384,0.5230439305305481,0.6701098084449768
0.7570754289627075,0.6681197881698608,0.5988574028015137,0.7010686993598938
0.7336314916610718,0.678443968296051,0.6015644669532776,0.5572890639305115
0.7027249932289124,0.549136221408844,0.6446363925933838,0.6945484280586243
0.6414268016815186,0.5326442718505859,0.6710165143013,0.6244733333587646
0.6145885586738586,0.5766479969024658,0.7713629603385925,0.6656538248062134
0.6558083891868591,0.6451431512832642,0.609358012676239,0.6284627914428711
0.6329723596572876,0.7211889624595642,0.7470056414604187,0.7859101295471191
0.8023110628128052,0.7481113076210022,0.6084293127059937,0.629977822303772
0.5815600752830505,0.6255946755409241,0.6263318657875061,0.6378130912780762
0.6010611653327942,0.7679427266120911,0.5543206930160522,0.698118269443512
0.546331524848938,0.5782893896102905,0.6783760786056519,0.6859419941902161
0.6635960340499878,0.7535801529884338,0.8032527565956116,0.7150000929832458
0.6483800411224365,0.6204777956008911,0.8037940859794617,0.7697967290878296
0.7462761998176575,0.6374380588531494,0.6790128350257874,0.560719907283783
0.7291600108146667,0.6419088244438171,0.6200064420700073,0.6443220376968384
0.5809909701347351,0.6146072149276733,0.5855875015258789,0.7386753559112549
0.5229099988937378,0.5559273362159729,0.6329423189163208,0.5399143695831299
0.597594678401947,0.5333223342895508,0.7860026955604553,0.6416502594947815
0.5833619236946106,0.6359213590621948,0.6357423663139343,0.6880283951759338
0.6224578619003296,0.5377123951911926,0.6967543959617615,0.6173954606056213
0.5522217750549316,0.602695107460022,0.6645136475563049,0.6448932886123657
0.5974941849708557,0.7132788896560669,0.684359073638916,0.597092866897583
0.5751445889472961,0.5888802409172058,0.6767041683197021,0.627138078212738
0.6386721730232239,0.6787264943122864,0.6954839825630188,0.5683727860450745
0.5576490163803101,0.6619705557823181,0.6105409264564514,0.4941811263561249
0.7068782448768616,0.6322891116142273,0.6485739946365356,0.5874333381652832
0.5783071517944336,0.7052505016326904,0.7718915343284607,0.6325013041496277
0.5746455788612366,0.6626364588737488,0.5170503854751587,0.6031342148780823
0.6059858202934265,0.6090459227561951,0.6810349225997925,0.5713686347007751
0.5364537239074707,0.6776630878448486,0.7063620686531067,0.6365147829055786
0.6276201009750366,0.648540198802948,0.5746359825134277,0.582059919834137
0.5055550336837769,0.6734611988067627,0.700247585773468,0.6035637259483337
0.5510513186454773,0.6962537169456482,0.6111438870429993,0.5777089595794678
0.6256080269813538,0.5381772518157959,0.7346025109291077,0.5613476037979126
0.542422354221344,0.6335641145706177,0.796580970287323,0.5139479041099548
0.6132494211196899,0.6414679884910583,0.6347340941429138,0.5684287548065186
0.5325886607170105,0.5440102815628052,0.7813131213188171,0.6546887755393982
0.608082115650177,0.6265300512313843,0.7279481887817383,0.5626644492149353
0.6328489780426025,0.5293779373168945,0.6945784687995911,0.6101804971694946
0.6052201986312866,0.5631980895996094,0.7188172340393066,0.6109047532081604
0.46338388323783875,0.649217963218689,0.6138305068016052,0.48621872067451477
0.7223795056343079,0.5746657848358154,0.6604498624801636,0.5416393280029297
0.6246684789657593,0.4601958096027374,0.6325571537017822,0.5834080576896667
0.724153995513916,0.6009457111358643,0.7260345816612244,0.5153205990791321
0.6897125840187073,0.5856190919876099,0.5630407929420471,0.6044116020202637
0.5726655721664429,0.6419252753257751,0.5807527899742126,0.5118165016174316
0.6705426573753357,0.5387386679649353,0.6423371434211731,0.6175463795661926
0.6770973205566406,0.5226598381996155,0.6813449859619141,0.5916087031364441
0.6129270195960999,0.6327376365661621,0.729915201663971,0.5401190519332886
0.7108402252197266,0.6513471603393555,0.7056612968444824,0.5064322352409363
0.6383735537528992,0.5730926990509033,0.6529302597045898,0.582876443862915
0.6915278434753418,0.6594114303588867,0.7039514183998108,0.5492850542068481
0.6992397308349609,0.5984872579574585,0.7521291375160217,0.6480331420898438
0.7233191728591919,0.5351569652557373,0.7347942590713501,0.5475634932518005
0.6291118860244751,0.6492781639099121,0.7440292239189148,0.6304399371147156
0.6933320164680481,0.6169942021369934,0.6115968227386475,0.6315675377845764
0.5710371732711792,0.5124695897102356,0.6458747386932373,0.6112925410270691
0.5760648846626282,0.5400390625,0.7092220187187195,0.5187327265739441
0.6497790813446045,0.4623873829841614,0.6441107392311096,0.5456188917160034
0.5559813976287842,0.5318015813827515,0.5762624740600586,0.6641739010810852
0.5630930066108704,0.5432727932929993,0.6091224551200867,0.6628233194351196
0.6201439499855042,0.4768508970737457,0.7101982235908508,0.5714699029922485
0.5397914052009583,0.5340259075164795,0.5808629393577576,0.581356406211853
0.5174924731254578,0.5755818486213684,0.575867772102356,0.5779145956039429
0.5821303725242615,0.6338810920715332,0.6556002497673035,0.6283071041107178
0.46945157647132874,0.5517969131469727,0.6926268935203552,0.5191622376441956
0.5770989656448364,0.5058993101119995,0.581199049949646,0.5710164904594421
0.6132627129554749,0.5991025567054749,0.6411633491516113,0.5373067855834961
0.5499605536460876,0.5820145010948181,0.5440497994422913,0.5578360557556152
0.5785568952560425,0.49183955788612366,0.6311736106872559,0.5529001355171204
0.50364089012146,0.5812805891036987,0.578306257724762,0.5975128412246704
0.650739848613739,0.5825812816619873,0.6986145973205566,0.5785012245178223
0.5195859670639038,0.5667232871055603,0.6401758790016174,0.5229893326759338
0.554243803024292,0.5286421179771423,0.6947200298309326,0.5474714636802673
0.6843805313110352,0.5200472474098206,0.6749247908592224,0.5703426599502563
0.5677400827407837,0.5186190009117126,0.5717324018478394,0.6530198454856873
0.5245376229286194,0.5527822971343994,0.5597290992736816,0.5093492269515991
0.5661459565162659,0.5401442646980286,0.5370311141014099,0.5738891959190369
0.5383133888244629,0.5485998392105103,0.6706796288490295,0.5688099265098572
0.6257515549659729,0.5776143670082092,0.6171069145202637,0.5744377374649048
0.6204991936683655,0.4912016987800598,0.5670138597488403,0.5588440895080566
0.5923330783843994,0.4940130114555359,0.6360058784484863,0.6714188456535339
0.576479434967041,0.5610820055007935,0.6390277743339539,0.5977026224136353
0.6004505753517151,0.5934304594993591,0.6067379713058472,0.55727618932724
0.4489225149154663,0.5895918607711792,0.6166954636573792,0.6356760263442993
0.6484169363975525,0.5201045870780945,0.5478203892707825,0.5971758961677551
0.5852838754653931,0.5601634979248047,0.6454683542251587,0.5087223649024963
0.6213136911392212,0.5052162408828735,0.5545811653137207,0.5768498778343201
0.49779829382896423,0.592913031578064,0.5577791929244995,0.6427939534187317
0.6413536667823792,0.634406328201294,0.6324108242988586,0.5276446342468262
0.5852035880088806,0.6035785675048828,0.6482977867126465,0.5571087002754211
0.5418049097061157,0.5973798036575317,0.628843367099762,0.4821300506591797
0.5943934917449951,0.5865353941917419,0.4992506802082062,0.5056263208389282
0.562565267086029,0.7247056365013123,0.6291300654411316,0.5837366580963135
0.5637326240539551,0.5855997204780579,0.5630631446838379,0.49177831411361694
0.5872547626495361,0.5709299445152283,0.7011624574661255,0.5778699517250061
0.6598634123802185,0.5493340492248535,0.6218657493591309,0.5407095551490784
0.5686313509941101,0.4765659272670746,0.6396390199661255,0.600751519203186
0.5771355032920837,0.5280113816261292,0.5369200110435486,0.5347002744674683
0.6575183868408203,0.5157381892204285,0.551008403301239,0.6301185488700867
0.6027047038078308,0.5309289693832397,0.6102464199066162,0.5514922142028809
0.5742619037628174,0.5935760736465454,0.5038514137268066,0.5614980459213257
0.5458695292472839,0.6546162962913513,0.5466055274009705,0.5581191182136536
0.6629573106765747,0.48309171199798584,0.6772786974906921,0.4539125859737396
0.5472927689552307,0.5085340142250061,0.5836120843887329,0.5006622672080994
0.4443328380584717,0.5706536173820496,0.6043682098388672,0.6243262887001038
0.5683616399765015,0.5008304715156555,0.6022676229476929,0.52559494972229
0.5641484260559082,0.6246463060379028,0.6449017524719238,0.5083999633789062
0.5571142435073853,0.5557616353034973,0.606452465057373,0.443607896566391
0.5427170395851135,0.549162745475769,0.6294539570808411,0.5829247236251831
0.5286030173301697,0.5694683790206909,0.5885417461395264,0.5454450845718384
0.5428832173347473,0.5867661833763123,0.6303262710571289,0.5123158097267151
0.5809454917907715,0.5296766757965088,0.558945894241333,0.48098859190940857
0.5639864802360535,0.5825299620628357,0.5301734805107117,0.6675678491592407
0.5726880431175232,0.5779727101325989,0.6031520962715149,0.47193148732185364
0.6175769567489624,0.5225852131843567,0.5332040786743164,0.47417953610420227
0.6221536993980408,0.5337619185447693,0.5497478246688843,0.5749157667160034
0.5302610397338867,0.51324862241745,0.5665938854217529,0.43689945340156555
0.58797287940979,0.5958076119422913,0.6444327235221863,0.48125922679901123
0.5099797248840332,0.6016071438789368,0.5714996457099915,0.511724591255188
0.5184623003005981,0.4873393476009369,0.6773445010185242,0.43830615282058716
0.576910674571991,0.5206573009490967,0.7003587484359741,0.5086238980293274
0.5515828728675842,0.5294219851493835,0.4798464775085449,0.46655386686325073
0.502320408821106,0.6035270094871521,0.6400090456008911,0.4560127258300781
0.5552246570587158,0.5484304428100586,0.5104373693466187,0.5045474171638489
0.5108434557914734,0.5635353326797485,0.5572570562362671,0.5082312226295471
0.4973980188369751,0.542134702205658,0.549468457698822,0.4912927746772766
0.5394604206085205,0.6879512667655945,0.5344144105911255,0.5242131352424622
0.47499099373817444,0.4869500398635864,0.5825837850570679,0.5622379779815674
0.5554454922676086,0.5559890866279602,0.6242774128913879,0.5165776610374451
0.5263738036155701,0.47686055302619934,0.550635814666748,0.5620816946029663
0.550775408744812,0.5450178980827332,0.6102358102798462,0.4917278587818146
0.5997248291969299,0.5405595898628235,0.5331942439079285,0.5399793386459351
0.5785077214241028,0.6074967384338379,0.5579203963279724,0.5221050381660461
0.4731641709804535,0.5362785458564758,0.5573621392250061,0.4844447374343872
0.5246977806091309,0.5238675475120544,0.5842826962471008,0.5010476112365723
0.5577189326286316,0.5184327960014343,0.6622141003608704,0.49598073959350586
0.5658606290817261,0.5059494376182556,0.541826069355011,0.5281912684440613
0.5322545766830444,0.4799239933490753,0.5886550545692444,0.5106080770492554
0.5976868271827698,0.5477322340011597,0.5428561568260193,0.5084553360939026
0.5517560839653015,0.5284669399261475,0.4449741542339325,0.4513029456138611
0.531549334526062,0.6919044852256775,0.5564128160476685,0.482380747795105
0.5080795884132385,0.48844099044799805,0.49084803462028503,0.520041286945343
0.5618351101875305,0.4721890389919281,0.5357946157455444,0.4645674228668213
0.5024758577346802,0.49323147535324097,0.6325082182884216,0.5359712839126587
0.5623647570610046,0.522380530834198,0.5633800029754639,0.4830631613731384
0.467326819896698,0.5264933109283447,0.5607530474662781,0.49067506194114685
0.537026047706604,0.5348567962646484,0.5134196281433105,0.5781762003898621
0.500330924987793,0.5166694521903992,0.5223383903503418,0.5182442665100098
0.5551972985267639,0.5052640438079834,0.5561476349830627,0.5350937247276306
0.6309332847595215,0.5365029573440552,0.5373955368995667,0.41002556681632996
0.49710944294929504,0.5678092241287231,0.6002689599990845,0.5174942016601562
0.511720597743988,0.48656973242759705,0.4967079758644104,0.49110153317451477
0.5043788552284241,0.5113924741744995,0.6132596135139465,0.5852152109146118
0.48596468567848206,0.5689188838005066,0.5392970442771912,0.41690877079963684
0.588437557220459,0.5001128911972046,0.5745415687561035,0.5332986116409302
0.5839800238609314,0.562673807144165,0.4845772385597229,0.5256412625312805
0.5052924156188965,0.4972318410873413,0.600770115852356,0.5323420166969299
0.48915955424308777,0.5426102876663208,0.49199819564819336,0.4668099880218506
0.47583287954330444,0.5765188932418823,0.6979713439941406,0.527255117893219
0.5281599760055542,0.5285009741783142,0.5908288955688477,0.5243760347366333
0.5266067981719971,0.6465514302253723,0.6106570363044739,0.5220414400100708
0.5811777710914612,0.504436194896698,0.5838021636009216,0.48106202483177185
0.5284102559089661,0.552832305431366,0.6629441976547241,0.5286198258399963
0.5492247939109802,0.49064403772354126,0.5567831993103027,0.5063873529434204
0.526470959186554,0.6549709439277649,0.6801679134368896,0.5483792424201965
0.5277383923530579,0.41725701093673706,0.5862255692481995,0.45354515314102173
0.4951244294643402,0.5519253611564636,0.6354450583457947,0.4817526340484619
0.466949462890625,0.6236502528190613,0.564873456954956,0.58421391248703
0.6059322357177734,0.6416875123977661,0.48306259512901306,0.49324217438697815
0.6569576263427734,0.593708872795105,0.6440885663032532,0.49850544333457947
0.6890372633934021,0.6234210729598999,0.5792803764343262,0.4760379195213318
0.5123164057731628,0.5965012311935425,0.5427935123443604,0.5179991126060486
0.5336312055587769,0.4282868504524231,0.5652204751968384,0.4528816044330597
0.5879793763160706,0.5752902030944824,0.6334712505340576,0.5006760954856873
0.5424215197563171,0.4795962870121002,0.49846509099006653,0.45889413356781006
0.6478230953216553,0.5669166445732117,0.48259398341178894,0.4547049105167389
0.5300248861312866,0.5863721370697021,0.5919710993766785,0.4375969171524048
0.5488941073417664,0.5468769669532776,0.5317869186401367,0.49836719036102295
0.4999997615814209,0.5426830053329468,0.5295478701591492,0.5408114790916443
0.4643498957157135,0.6459561586380005,0.6295822262763977,0.42996102571487427
0.539537787437439,0.5576567649841309,0.5286682844161987,0.4949212670326233
0.5122551321983337,0.49034979939460754,0.5049650073051453,0.543340802192688
0.5594965815544128,0.5814922451972961,0.48928678035736084,0.49121782183647156
0.5451306700706482,0.6391937732696533,0.570257306098938,0.5338873863220215
0.5758376717567444,0.538201093673706,0.660676896572113,0.47908708453178406
0.5977041125297546,0.5123698711395264,0.6030919551849365,0.5151476860046387
0.6111977696418762,0.4988720417022705,0.5465805530548096,0.4361410439014435
0.5944488644599915,0.5255364775657654,0.5252761840820312,0.517436683177948
0.5991452932357788,0.5983754992485046,0.4788561463356018,0.5239765048027039
0.565248966217041,0.6199181079864502,0.5105486512184143,0.5489212870597839
0.49975988268852234,0.6098465323448181,0.6512159705162048,0.49684634804725647
0.5347466468811035,0.5654986500740051,0.43286368250846863,0.5185039639472961
0.5279605984687805,0.6297615766525269,0.6012831330299377,0.5729624629020691
0.5763373374938965,0.5733081102371216,0.512397289276123,0.4478262662887573
0.5592581629753113,0.5341206192970276,0.4507601857185364,0.49467042088508606
0.4929676949977875,0.5373493432998657,0.5406435132026672,0.4391328990459442
0.6329758763313293,0.5749074220657349,0.570757269859314,0.48712897300720215
0.5044623613357544,0.49191316962242126,0.4922780394554138,0.5172024965286255
0.5133498907089233,0.509170413017273,0.7076393365859985,0.4831538200378418
0.5854939222335815,0.5044072866439819,0.49893245100975037,0.4641752243041992
0.4873347878456116,0.5229501724243164,0.5638546347618103,0.482545405626297
0.5568090677261353,0.530163586139679,0.5283904075622559,0.4969150424003601
0.623000979423523,0.6293976902961731,0.5684723854064941,0.51573646068573
0.4694622755050659,0.4207327365875244,0.5158523917198181,0.4926944673061371
0.577358067035675,0.5384207367897034,0.5939633846282959,0.4242090582847595
0.48025861382484436,0.5235483646392822,0.5650765299797058,0.5226879715919495
0.4984896779060364,0.4184440076351166,0.6336320638656616,0.5009236931800842
0.5079166293144226,0.5631891489028931,0.48409175872802734,0.5664252638816833
0.6237462759017944,0.5873433351516724,0.5794410705566406,0.440466970205307
0.5026100277900696,0.5587018132209778,0.5250444412231445,0.5173826813697815
0.49103960394859314,0.6938875317573547,0.45062536001205444,0.5080649256706238
0.606303870677948,0.6041752696037292,0.45387476682662964,0.5532130002975464
0.4959161877632141,0.5497415661811829,0.6003047227859497,0.43482276797294617
0.5399949550628662,0.6230734586715698,0.614605724811554,0.5183271765708923
0.4869650900363922,0.5193822383880615,0.5225796103477478,0.48605427145957947
0.5059587955474854,0.5702643394470215,0.5319148898124695,0.4981999397277832
0.5464426875114441,0.47989511489868164,0.5149215459823608,0.42575106024742126
0.5818221569061279,0.6656906008720398,0.6037357449531555,0.48609647154808044
0.5765110850334167,0.5948048233985901,0.6078150868415833,0.45169880986213684
0.5019853115081787,0.5344035029411316,0.575960099697113,0.4689916968345642
0.4636094272136688,0.5867460370063782,0.5657650828361511,0.5017567873001099
0.5568361282348633,0.5430615544319153,0.5784675478935242,0.5113583207130432
0.5280823707580566,0.557486355304718,0.5824490189552307,0.47031065821647644
0.5737411379814148,0.5913726091384888,0.47294485569000244,0.5243914723396301
0.5472463965415955,0.5689615607261658,0.5228668451309204,0.4220682680606842
0.6020408272743225,0.5807144045829773,0.5732510685920715,0.5791133046150208
0.5723219513893127,0.5580056309700012,0.5678374171257019,0.4279954433441162
0.5431315302848816,0.4955129325389862,0.5643129348754883,0.44214513897895813
0.511963427066803,0.5307996273040771,0.6119993925094604,0.4486459195613861
0.6252224445343018,0.4764830768108368,0.5738086700439453,0.5087257623672485
0.5408814549446106,0.5532642602920532,0.5909550189971924,0.49533072113990784
0.5917081832885742,0.42137202620506287,0.5837671160697937,0.5541385412216187
0.5015167593955994,0.6202492117881775,0.6078817248344421,0.6104625463485718
0.6570128202438354,0.6731166839599609,0.5481529831886292,0.48946794867515564
0.4962054491043091,0.4831153452396393,0.6042865514755249,0.420894056558609
0.507284939289093,0.6425535678863525,0.556097686290741,0.44796016812324524
0.5723037719726562,0.622733473777771,0.4869121015071869,0.4814031720161438
0.5568861365318298,0.5337230563163757,0.44585415720939636,0.4620717465877533
0.6043736338615417,0.517853856086731,0.5114578604698181,0.5279982089996338
0.5675062537193298,0.4840362071990967,0.5484557747840881,0.3817133903503418
0.5275397300720215,0.5429903268814087,0.5211408138275146,0.43646588921546936
0.6357771158218384,0.5808704495429993,0.5854224562644958,0.5179992914199829
0.5847659707069397,0.5288229584693909,0.546337902545929,0.4565419852733612
0.5582406520843506,0.503955066204071,0.5613784790039062,0.4295858144760132
0.5441323518753052,0.46030205488204956,0.5735265016555786,0.4817914366722107
0.511666476726532,0.5938310623168945,0.4717140793800354,0.5161833763122559
0.5029751658439636,0.5451831817626953,0.539868175983429,0.518199622631073
0.45046117901802063,0.5537281036376953,0.5777352452278137,0.4887237846851349
0.574588418006897,0.4957846999168396,0.5142577290534973,0.4844347834587097
0.519356906414032,0.45626041293144226,0.5043329000473022,0.47452542185783386
0.5429481863975525,0.5084801912307739,0.4640427529811859,0.46654224395751953
0.46924540400505066,0.5533707141876221,0.5519143342971802,0.546075165271759
0.5418280959129333,0.4981396794319153,0.592958390712738,0.4697956442832947
0.5117034316062927,0.6090703010559082,0.5039973258972168,0.4908580780029297
0.515098512172699,0.5942405462265015,0.48284268379211426,0.42560434341430664
0.5585069060325623,0.5799557566642761,0.5732873678207397,0.44422367215156555
0.6294402480125427,0.6129043698310852,0.6887832880020142,0.553313136100769
0.4913313388824463,0.497000128030777,0.4521348178386688,0.5851110219955444
0.5201937556266785,0.5870755910873413,0.6614698767662048,0.49720537662506104
0.5327474474906921,0.5956070423126221,0.5473005175590515,0.4999007284641266
0.483490526676178,0.5422862768173218,0.5135579705238342,0.46805810928344727
0.5422279238700867,0.5863925218582153,0.44755151867866516,0.47030583024024963
0.5211986303329468,0.5297296047210693,0.5080880522727966,0.47217273712158203
0.510339081287384,0.6304067373275757,0.4751577079296112,0.4660916328430176
0.5014139413833618,0.5499714612960815,0.5905806422233582,0.456925630569458
0.5587148666381836,0.6649785041809082,0.5319900512695312,0.541901171207428
0.5379161238670349,0.5779296159744263,0.5329809784889221,0.45017316937446594
0.5590435266494751,0.5775257349014282,0.5275553464889526,0.5506867170333862
0.5073854923248291,0.5373043417930603,0.6046007871627808,0.4775168001651764
0.615149199962616,0.47640466690063477,0.6367146968841553,0.4446489214897156
0.46339207887649536,0.5415129661560059,0.6027959585189819,0.552751898765564
0.5761674642562866,0.5068187117576599,0.49236124753952026,0.4351152777671814
0.43428662419319153,0.5926097631454468,0.5473020672798157,0.487064927816391
0.4812207818031311,0.5352345108985901,0.5079314708709717,0.5532811880111694
0.6007934212684631,0.49362385272979736,0.5512800812721252,0.6266784071922302
0.6519706845283508,0.5124428272247314,0.5609817504882812,0.4857231080532074
0.5627344846725464,0.4846341907978058,0.49150964617729187,0.5070393085479736
0.5510967373847961,0.5190054178237915,0.6061224341392517,0.5093035697937012
0.5852002501487732,0.5801844000816345,0.5598422288894653,0.5028449892997742
0.47636109590530396,0.5505992770195007,0.5079278349876404,0.5397627949714661
0.642565906047821,0.5581274628639221,0.4948771297931671,0.5056015849113464
0.45039767026901245,0.56968754529953,0.43859028816223145,0.5163233876228333
0.5674033164978027,0.5096395611763,0.6125838160514832,0.5306887030601501
0.5266397595405579,0.6386721134185791,0.5677134394645691,0.4570378363132477
0.6345257759094238,0.5186796188354492,0.5135794281959534,0.5365766882896423
0.5356108546257019,0.6004103422164917,0.6767635345458984,0.5412561893463135
0.5209235548973083,0.5854926705360413,0.7198920845985413,0.49539855122566223
0.6073012948036194,0.4473486840724945,0.5631301999092102,0.5209786891937256
0.4519811272621155,0.5140476226806641,0.4980679154396057,0.4877966046333313
